"run_id";"date";"parent_run_id";"status";"accepted_or_rejected";"main_parameter";"main_from";"main_to";"dependent_parameter";"dependent_from";"dependent_to";"expected_effect";"notes";"run_dir";"decision_type";"accepted_for_followup";"promoted_to_baseline";"validation_phase";"next_validation_phase";"process_reliability_score";"analyst_quality_score";"coordinator_quality_score";"research_effectiveness_score";"overall_agent_score";"research_value";"branch_health";"learning_signal";"stagnation_risk";"main_friction";"recommended_next_action";"strategy_family";"profile_mode";"min_spy_channel_r2";"max_avg_profile_distance";"enable_close_vs_sma50_filter";"max_close_vs_sma50_pct";"top_candidates_next_week";"top_similar_spy_weeks";"w4_status";"w4_requested_weeks";"w4_actual_weeks_run";"w4_depth_ok";"w4_weeks_run";"w4_weeks_traded";"w4_weeks_skipped_by_gates";"w4_weeks_blocked_by_spy_channel_r2_gate";"w4_weeks_blocked_by_avg_profile_distance_gate";"w4_weeks_blocked_by_both_gates";"w4_trades";"w4_wins";"w4_losses";"w4_ties";"w4_win_rate";"w4_avg_net_return_pct";"w4_total_net_pnl_dollars";"w4_spy_compare";"w8_status";"w8_requested_weeks";"w8_actual_weeks_run";"w8_depth_ok";"w8_weeks_run";"w8_weeks_traded";"w8_weeks_skipped_by_gates";"w8_weeks_blocked_by_spy_channel_r2_gate";"w8_weeks_blocked_by_avg_profile_distance_gate";"w8_weeks_blocked_by_both_gates";"w8_trades";"w8_wins";"w8_losses";"w8_ties";"w8_win_rate";"w8_avg_net_return_pct";"w8_total_net_pnl_dollars";"w8_spy_compare";"w24_status";"w24_requested_weeks";"w24_actual_weeks_run";"w24_depth_ok";"w24_weeks_run";"w24_weeks_traded";"w24_weeks_skipped_by_gates";"w24_weeks_blocked_by_spy_channel_r2_gate";"w24_weeks_blocked_by_avg_profile_distance_gate";"w24_weeks_blocked_by_both_gates";"w24_trades";"w24_wins";"w24_losses";"w24_ties";"w24_win_rate";"w24_avg_net_return_pct";"w24_total_net_pnl_dollars";"w24_spy_compare";"w52_status";"w52_requested_weeks";"w52_actual_weeks_run";"w52_depth_ok";"w52_weeks_run";"w52_weeks_traded";"w52_weeks_skipped_by_gates";"w52_weeks_blocked_by_spy_channel_r2_gate";"w52_weeks_blocked_by_avg_profile_distance_gate";"w52_weeks_blocked_by_both_gates";"w52_trades";"w52_wins";"w52_losses";"w52_ties";"w52_win_rate";"w52_avg_net_return_pct";"w52_total_net_pnl_dollars";"w52_spy_compare";"w156_status";"w156_requested_weeks";"w156_actual_weeks_run";"w156_depth_ok";"w156_weeks_run";"w156_weeks_traded";"w156_weeks_skipped_by_gates";"w156_weeks_blocked_by_spy_channel_r2_gate";"w156_weeks_blocked_by_avg_profile_distance_gate";"w156_weeks_blocked_by_both_gates";"w156_trades";"w156_wins";"w156_losses";"w156_ties";"w156_win_rate";"w156_avg_net_return_pct";"w156_total_net_pnl_dollars";"w156_spy_compare"
"EXP_076";"2026-04-22 07:39:52";"EXP_075";"run_ok";"accepted";"MAX_AVG_PROFILE_DISTANCE";"0.17";"0.22";"";"";"";"Cambio directo en semanas filtradas por similitud.";"decision_type=accepted_for_followup, promotion_reason=Corrida util para seguimiento, pendiente validacion larga robusta., Aceptado para seguimiento., No supera SPY en anios suficientes: 2 anios no positivos (maximo permitido 0).";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_076_260422064439";"accepted_for_followup";"True";"False";"multi_year";"multi_year";"82,0";"81,0";"76,0";"68,0";"76,75";"medium";"alive_but_noisy";"medium";"medium";"none";"refine_current_branch";"profile_match";"p25_p75";"0,58";"0,22";"False";"1,5";"2,0";"24,0";"run_ok";"4";"4";"True";"4";"4";"0";"0";"0";"0";"8";"4";"0";"4";"0,5";"6,27";"250,8";"6,35772703770547";"run_ok";"8";"8";"True";"8";"8";"0";"0";"0";"0";"16";"9";"2";"5";"0,5625";"7,02";"561,5999999999999";"6,781846371394652";"run_ok";"24";"24";"True";"24";"24";"0";"0";"0";"0";"48";"19";"12";"17";"0,395833333333333";"3,52";"844,8000000000002";"3,1545740681527046";"run_ok";"52";"52";"True";"52";"27";"25";"24";"4";"3";"54";"23";"13";"18";"0,425925925925926";"3,742222222222223";"1010,4";"3,2716364769938986";"run_ok";"156";"156";"True";"156";"80";"76";"71";"11";"6";"160";"46";"63";"51";"0,2875";"0,9953906249999995";"796,3124";"0,7394625273095201"
"EXP_077";"2026-04-22 07:40:06";"EXP_076";"blocked_duplicate";"rejected";"MAX_AVG_PROFILE_DISTANCE";"0.22";"0.17";"";"";"";"Cambio directo en semanas filtradas por similitud.";"Configuracion ya probada en EXP_075_260422054929";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_077_260422074005";"rejected";"False";"False";"";"";"68,0";"81,0";"75,0";"62,0";"71,5";"low";"blocked_by_process";"weak";"medium";"coordinator";"fix_process_before_more_research";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"EXP_078";"2026-04-22 08:36:26";"EXP_076";"run_ok";"accepted";"TOP_CANDIDATES_NEXT_WEEK";"2.0";"5";"";"";"";"Cambio directo en cantidad de trades semanales.";"decision_type=accepted_for_followup, promotion_reason=Corrida util para seguimiento, pendiente validacion larga robusta., Aceptado para seguimiento., No supera SPY en anios suficientes: 2 anios no positivos (maximo permitido 0).";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_078_260422074020";"accepted_for_followup";"True";"False";"multi_year";"multi_year";"82,0";"81,0";"76,0";"68,0";"76,75";"medium";"alive_but_noisy";"medium";"medium";"none";"refine_current_branch";"profile_match";"p25_p75";"0,58";"0,22";"False";"1,5";"5";"24,0";"run_ok";"4";"4";"True";"4";"4";"0";"0";"0";"0";"20";"7";"3";"10";"0,35";"2,891375";"289,1373000000001";"2,979102037705471";"run_ok";"8";"8";"True";"8";"8";"0";"0";"0";"0";"40";"17";"10";"13";"0,425";"4,155687500000001";"831,1373";"3,9175338713946526";"run_ok";"24";"24";"True";"24";"24";"0";"0";"0";"0";"120";"34";"45";"41";"0,283333333333333";"1,340229166666666";"804,1372999999999";"0,9748032348193714";"run_ok";"52";"52";"True";"52";"27";"25";"24";"5";"4";"135";"43";"47";"45";"0,318518518518519";"1,649092592592593";"1113,1373";"1,1785068473642695";"run_ok";"156";"156";"True";"156";"80";"76";"71";"15";"10";"400";"104";"173";"123";"0,26";"0,3176437499999997";"635,2873999999996";"0,06171565230952031"
"EXP_079";"2026-04-22 08:36:42";"EXP_078";"blocked_duplicate";"rejected";"TOP_CANDIDATES_NEXT_WEEK";"5.0";"2";"";"";"";"Cambio directo en cantidad de trades semanales.";"Configuracion ya probada en EXP_076_260422064439";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_079_260422083641";"rejected";"False";"False";"";"";"68,0";"81,0";"75,0";"62,0";"71,5";"low";"blocked_by_process";"weak";"medium";"coordinator";"fix_process_before_more_research";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"EXP_080";"2026-04-22 09:34:59";"EXP_078";"run_ok";"accepted";"TOP_CANDIDATES_NEXT_WEEK";"5.0";"3";"";"";"";"Cambio directo en cantidad de trades semanales.";"decision_type=accepted_for_followup, promotion_reason=Corrida util para seguimiento, pendiente validacion larga robusta., Aceptado para seguimiento., No supera SPY en anios suficientes: 2 anios no positivos (maximo permitido 0).";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_080_260422083656";"accepted_for_followup";"True";"False";"multi_year";"multi_year";"82,0";"81,0";"76,0";"90,0";"82,25";"high";"alive_and_improving";"strong";"low";"none";"refine_current_branch";"profile_match";"p25_p75";"0,58";"0,22";"False";"1,5";"3";"24,0";"run_ok";"4";"4";"True";"4";"4";"0";"0";"0";"0";"12";"5";"2";"5";"0,416666666666667";"3,686666666666666";"221,2";"3,7743937043721374";"run_ok";"8";"8";"True";"8";"8";"0";"0";"0";"0";"24";"13";"5";"6";"0,541666666666667";"6,436666666666667";"772,4";"6,19851303806132";"run_ok";"24";"24";"True";"24";"24";"0";"0";"0";"0";"72";"25";"25";"22";"0,347222222222222";"2,603333333333333";"937,1999999999998";"2,237907401486038";"run_ok";"52";"52";"True";"52";"27";"25";"24";"5";"4";"81";"30";"27";"24";"0,37037037037037";"2,71753086419753";"1100,6";"2,246945118969208";"run_ok";"156";"156";"True";"156";"80";"76";"71";"12";"7";"240";"67";"107";"66";"0,279166666666667";"0,643458333333333";"772,1500999999998";"0,38753023564285355"
"EXP_081";"2026-04-22 09:35:15";"EXP_080";"blocked_duplicate";"rejected";"TOP_CANDIDATES_NEXT_WEEK";"3.0";"5";"";"";"";"Cambio directo en cantidad de trades semanales.";"Configuracion ya probada en EXP_078_260422074020";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_081_260422093514";"rejected";"False";"False";"";"";"68,0";"81,0";"75,0";"62,0";"71,5";"low";"blocked_by_process";"weak";"medium";"coordinator";"fix_process_before_more_research";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"EXP_082";"2026-04-22 10:54:35";"EXP_080";"run_ok";"accepted";"MAX_AVG_PROFILE_DISTANCE";"0.22";"0.24";"";"";"";"Variación causal de semanas filtradas.";"decision_type=accepted_for_followup, promotion_reason=Corrida util para seguimiento, pendiente validacion larga robusta., Aceptado para seguimiento., No supera SPY en anios suficientes: 2 anios no positivos (maximo permitido 0).";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_082_260422093529";"accepted_for_followup";"True";"False";"multi_year";"multi_year";"82,0";"84,0";"76,0";"68,0";"77,5";"medium";"alive_but_noisy";"medium";"medium";"none";"refine_current_branch";"profile_match";"p25_p75";"0,58";"0,24";"False";"1,5";"3,0";"24,0";"run_ok";"4";"4";"True";"4";"4";"0";"0";"0";"0";"12";"5";"2";"5";"0,416666666666667";"3,686666666666666";"221,2";"3,7743937043721374";"run_ok";"8";"8";"True";"8";"8";"0";"0";"0";"0";"24";"13";"5";"6";"0,541666666666667";"6,436666666666667";"772,4";"6,19851303806132";"run_ok";"24";"24";"True";"24";"24";"0";"0";"0";"0";"72";"25";"25";"22";"0,347222222222222";"2,603333333333333";"937,1999999999998";"2,237907401486038";"run_ok";"52";"52";"True";"52";"27";"25";"24";"4";"3";"81";"30";"27";"24";"0,37037037037037";"2,71753086419753";"1100,6";"2,246945118969208";"run_ok";"156";"156";"True";"156";"81";"75";"71";"10";"6";"243";"68";"109";"66";"0,279835390946502";"0,6090123456790121";"739,9500999999998";"0,35283972135239444"
"EXP_083";"2026-04-22 14:31:48";"EXP_082";"blocked_duplicate";"rejected";"MAX_AVG_PROFILE_DISTANCE";"0.24";"0.22";"";"";"";"Cambio directo en semanas filtradas por similitud.";"Configuracion ya probada en EXP_080_260422083656";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_083_260422143127";"rejected";"False";"False";"";"";"58,0";"81,0";"75,0";"62,0";"69,0";"low";"blocked_by_process";"weak";"medium";"coordinator";"fix_process_before_more_research";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"EXP_084";"2026-04-22 16:35:35";"EXP_082";"run_ok";"accepted";"MAX_AVG_PROFILE_DISTANCE";"0.24";"0.26";"";"";"";"Variación causal de semanas filtradas.";"decision_type=accepted_for_followup, promotion_reason=Corrida util para seguimiento, pendiente validacion larga robusta., Aceptado para seguimiento., No supera SPY en anios suficientes: 2 anios no positivos (maximo permitido 0).";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_084_260422143841";"accepted_for_followup";"True";"False";"multi_year";"multi_year";"72,0";"84,0";"76,0";"68,0";"75,0";"medium";"alive_but_noisy";"medium";"medium";"coordinator";"fix_process_before_more_research";"profile_match";"p25_p75";"0,58";"0,26";"False";"1,5";"3,0";"24,0";"run_ok";"4";"4";"True";"4";"4";"0";"0";"0";"0";"12";"5";"2";"5";"0,416666666666667";"3,686666666666666";"221,2";"3,7743937043721374";"run_ok";"8";"8";"True";"8";"8";"0";"0";"0";"0";"24";"13";"5";"6";"0,541666666666667";"6,436666666666667";"772,4";"6,19851303806132";"run_ok";"24";"24";"True";"24";"24";"0";"0";"0";"0";"72";"25";"25";"22";"0,347222222222222";"2,603333333333333";"937,1999999999998";"2,237907401486038";"run_ok";"52";"52";"True";"52";"27";"25";"24";"4";"3";"81";"30";"27";"24";"0,37037037037037";"2,71753086419753";"1100,6";"2,246945118969208";"run_ok";"156";"156";"True";"156";"82";"74";"71";"9";"6";"246";"68";"110";"68";"0,276422764227642";"0,5835365853658533";"717,7500999999999";"0,31328357526242007"
"EXP_085";"2026-04-22 18:19:13";"EXP_084";"run_ok";"accepted";"MIN_SPY_CHANNEL_R2";"0.58";"0.61";"";"";"";"Impacto incremental en semanas habilitadas.";"decision_type=accepted_for_followup, promotion_reason=Corrida util para seguimiento, pendiente validacion larga robusta., Aceptado para seguimiento., No supera SPY en anios suficientes: 2 anios no positivos (maximo permitido 0).";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_085_260422171010";"accepted_for_followup";"True";"False";"multi_year";"multi_year";"72,0";"84,0";"76,0";"90,0";"80,5";"high";"alive_and_improving";"strong";"low";"coordinator";"fix_process_before_more_research";"profile_match";"p25_p75";"0,61";"0,26";"False";"1,5";"3,0";"24,0";"run_ok";"4";"4";"True";"4";"4";"0";"0";"0";"0";"12";"5";"2";"5";"0,416666666666667";"3,686666666666666";"221,2";"3,7743937043721374";"run_ok";"8";"8";"True";"8";"8";"0";"0";"0";"0";"24";"13";"5";"6";"0,541666666666667";"6,436666666666667";"772,4";"6,19851303806132";"run_ok";"24";"24";"True";"24";"24";"0";"0";"0";"0";"72";"25";"25";"22";"0,347222222222222";"2,603333333333333";"937,1999999999998";"2,237907401486038";"run_ok";"52";"52";"True";"52";"25";"27";"27";"4";"4";"75";"28";"25";"22";"0,373333333333333";"2,746666666666666";"1030,0";"2,473296891858993";"run_ok";"156";"156";"True";"156";"74";"82";"80";"9";"7";"222";"63";"100";"59";"0,283783783783784";"0,6129279279279276";"680,3501";"0,4535408087667646"
"EXP_086";"2026-04-22 19:15:40";"EXP_085";"blocked_preflight";"rejected";"MAX_AVG_PROFILE_DISTANCE";"0.26";"0.28";"";"";"";"Variación causal de semanas filtradas.";"Preflight invalido rc=3221226356";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_086_260422191532";"rejected";"False";"False";"";"";"58,0";"84,0";"72,0";"62,0";"69,0";"low";"blocked_by_process";"weak";"medium";"coordinator";"fix_process_before_more_research";"profile_match";"p25_p75";"0,61";"0,28";"False";"1,5";"3,0";"24,0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"EXP_087";"2026-04-22 20:30:54";"EXP_085";"run_ok";"accepted";"MIN_SPY_CHANNEL_R2";"0.61";"0.64";"";"";"";"Impacto incremental en semanas habilitadas.";"decision_type=accepted_for_followup, promotion_reason=Corrida util para seguimiento, pendiente validacion larga robusta., Aceptado para seguimiento., No supera SPY en anios suficientes: 2 anios no positivos (maximo permitido 0).";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_087_260422192905";"accepted_for_followup";"True";"False";"multi_year";"multi_year";"72,0";"84,0";"76,0";"90,0";"80,5";"high";"alive_and_improving";"strong";"low";"coordinator";"fix_process_before_more_research";"profile_match";"p25_p75";"0,64";"0,26";"False";"1,5";"3,0";"24,0";"run_ok";"4";"4";"True";"4";"1";"3";"3";"0";"0";"3";"3";"0";"0";"1";"6,1866666666666665";"92,80000000000001";"8,12264466080989";"run_ok";"8";"8";"True";"8";"1";"7";"7";"0";"0";"3";"3";"0";"0";"1";"6,1866666666666665";"92,80000000000001";"8,12264466080989";"run_ok";"24";"24";"True";"24";"1";"23";"23";"2";"2";"3";"3";"0";"0";"1";"6,1866666666666665";"92,80000000000001";"8,12264466080989";"run_ok";"52";"52";"True";"52";"24";"28";"28";"4";"4";"72";"28";"22";"22";"0,388888888888889";"3,089444444444444";"1112,1999999999998";"2,8678897383937043";"run_ok";"156";"156";"True";"156";"66";"90";"88";"9";"7";"198";"54";"89";"55";"0,272727272727273";"0,6241919191919187";"617,9501";"0,43431710159877535"
"EXP_088";"2026-04-22 23:22:12";"EXP_087";"run_partial_valid";"rejected";"TOP_SIMILAR_SPY_WEEKS";"24.0";"16";"";"";"";"Ajuste de estabilidad del matching con impacto gradual.";"decision_type=rejected, promotion_reason=, Empeora contra ultima corrida valida en PnL y spy_compare (52w).";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_088_260422230859";"rejected";"False";"False";"multi_year";"multi_year";"67,0";"81,0";"72,0";"54,0";"68,5";"low";"blocked_by_process";"weak";"high";"coordinator";"fix_process_before_more_research";"profile_match";"p25_p75";"0,64";"0,26";"False";"1,5";"3,0";"16";"run_ok";"4";"4";"True";"4";"1";"3";"3";"0";"0";"3";"3";"0";"0";"1";"6,1866666666666665";"92,80000000000001";"8,12264466080989";"run_ok";"8";"8";"True";"8";"1";"7";"7";"0";"0";"3";"3";"0";"0";"1";"6,1866666666666665";"92,80000000000001";"8,12264466080989";"run_ok";"24";"24";"True";"24";"1";"23";"23";"2";"2";"3";"3";"0";"0";"1";"6,1866666666666665";"92,80000000000001";"8,12264466080989";"run_ok";"52";"52";"True";"52";"24";"28";"28";"4";"4";"72";"24";"23";"25";"0,333333333333333";"2,053715277777778";"739,3372999999999";"1,8321605717270382";"insufficient_depth";"156";"";"False";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"EXP_089";"2026-04-22 23:32:26";"EXP_087";"run_partial_valid";"rejected";"TOP_SIMILAR_SPY_WEEKS";"24.0";"16";"";"";"";"Ajuste de estabilidad del matching con impacto gradual.";"decision_type=rejected, promotion_reason=, Empeora contra ultima corrida valida en PnL y spy_compare (52w).";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_089_260422232359";"rejected";"False";"False";"multi_year";"multi_year";"67,0";"81,0";"72,0";"54,0";"68,5";"low";"blocked_by_process";"weak";"high";"coordinator";"fix_process_before_more_research";"profile_match";"p25_p75";"0,64";"0,26";"False";"1,5";"3,0";"16";"run_ok";"4";"4";"True";"4";"1";"3";"3";"0";"0";"3";"3";"0";"0";"1";"6,1866666666666665";"92,80000000000001";"8,12264466080989";"run_ok";"8";"8";"True";"8";"1";"7";"7";"0";"0";"3";"3";"0";"0";"1";"6,1866666666666665";"92,80000000000001";"8,12264466080989";"run_ok";"24";"24";"True";"24";"1";"23";"23";"2";"2";"3";"3";"0";"0";"1";"6,1866666666666665";"92,80000000000001";"8,12264466080989";"run_ok";"52";"52";"True";"52";"24";"28";"28";"4";"4";"72";"24";"23";"25";"0,333333333333333";"2,053715277777778";"739,3372999999999";"1,8321605717270382";"insufficient_depth";"156";"";"False";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"EXP_090";"2026-04-22 23:47:42";"EXP_087";"run_partial_valid";"rejected";"TOP_SIMILAR_SPY_WEEKS";"24.0";"16";"";"";"";"Ajuste de estabilidad del matching con impacto gradual.";"decision_type=rejected, promotion_reason=, Empeora contra ultima corrida valida en PnL y spy_compare (52w).";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_090_260422233901";"rejected";"False";"False";"multi_year";"multi_year";"67,0";"81,0";"72,0";"54,0";"68,5";"low";"blocked_by_process";"weak";"high";"coordinator";"fix_process_before_more_research";"profile_match";"p25_p75";"0,64";"0,26";"False";"1,5";"3,0";"16";"run_ok";"4";"4";"True";"4";"1";"3";"3";"0";"0";"3";"3";"0";"0";"1";"6,1866666666666665";"92,80000000000001";"8,12264466080989";"run_ok";"8";"8";"True";"8";"1";"7";"7";"0";"0";"3";"3";"0";"0";"1";"6,1866666666666665";"92,80000000000001";"8,12264466080989";"run_ok";"24";"24";"True";"24";"1";"23";"23";"2";"2";"3";"3";"0";"0";"1";"6,1866666666666665";"92,80000000000001";"8,12264466080989";"run_ok";"52";"52";"True";"52";"24";"28";"28";"4";"4";"72";"24";"23";"25";"0,333333333333333";"2,053715277777778";"739,3372999999999";"1,8321605717270382";"insufficient_depth";"156";"";"False";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"EXP_091";"2026-04-23 00:04:09";"EXP_087";"run_partial_valid";"rejected";"TOP_SIMILAR_SPY_WEEKS";"24.0";"16";"";"";"";"Ajuste de estabilidad del matching con impacto gradual.";"decision_type=rejected, promotion_reason=, Empeora contra ultima corrida valida en PnL y spy_compare (52w).";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_091_260422235402";"rejected";"False";"False";"multi_year";"multi_year";"67,0";"81,0";"72,0";"54,0";"68,5";"low";"blocked_by_process";"weak";"high";"coordinator";"fix_process_before_more_research";"profile_match";"p25_p75";"0,64";"0,26";"False";"1,5";"3,0";"16";"run_ok";"4";"4";"True";"4";"1";"3";"3";"0";"0";"3";"3";"0";"0";"1";"6,1866666666666665";"92,80000000000001";"8,12264466080989";"run_ok";"8";"8";"True";"8";"1";"7";"7";"0";"0";"3";"3";"0";"0";"1";"6,1866666666666665";"92,80000000000001";"8,12264466080989";"run_ok";"24";"24";"True";"24";"1";"23";"23";"2";"2";"3";"3";"0";"0";"1";"6,1866666666666665";"92,80000000000001";"8,12264466080989";"run_ok";"52";"52";"True";"52";"24";"28";"28";"4";"4";"72";"24";"23";"25";"0,333333333333333";"2,053715277777778";"739,3372999999999";"1,8321605717270382";"insufficient_depth";"156";"";"False";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"EXP_092";"2026-04-23 00:14:18";"EXP_087";"run_error";"rejected";"TOP_SIMILAR_SPY_WEEKS";"24.0";"16";"";"";"";"Ajuste de estabilidad del matching con impacto gradual.";"decision_type=rejected, promotion_reason=, Executor no finalizo OK.";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_092_260423001313";"rejected";"False";"False";"multi_year";"multi_year";"42,0";"81,0";"72,0";"64,0";"64,75";"low";"blocked_by_process";"weak";"medium";"coordinator";"fix_process_before_more_research";"profile_match";"p25_p75";"0,64";"0,26";"False";"1,5";"3,0";"16";"insufficient_depth";"4";"";"False";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"insufficient_depth";"8";"";"False";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"insufficient_depth";"24";"";"False";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"run_error";"52";"";"False";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"insufficient_depth";"156";"";"False";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"EXP_093";"2026-04-23 00:27:03";"EXP_087";"run_partial_valid";"rejected";"TOP_SIMILAR_SPY_WEEKS";"24.0";"16";"";"";"";"Ajuste de estabilidad del matching con impacto gradual.";"decision_type=rejected, promotion_reason=, Empeora contra ultima corrida valida en PnL y spy_compare (52w).";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_093_260423001740";"rejected";"False";"False";"multi_year";"multi_year";"77,0";"81,0";"72,0";"54,0";"71,0";"low";"stagnating";"weak";"high";"long_window_depth";"controlled_exploration";"profile_match";"p25_p75";"0,64";"0,26";"False";"1,5";"3,0";"16";"run_ok";"4";"4";"True";"4";"1";"3";"3";"0";"0";"3";"3";"0";"0";"1";"6,1866666666666665";"92,80000000000001";"8,12264466080989";"run_ok";"8";"8";"True";"8";"1";"7";"7";"0";"0";"3";"3";"0";"0";"1";"6,1866666666666665";"92,80000000000001";"8,12264466080989";"run_ok";"24";"24";"True";"24";"1";"23";"23";"2";"2";"3";"3";"0";"0";"1";"6,1866666666666665";"92,80000000000001";"8,12264466080989";"run_ok";"52";"52";"True";"52";"24";"28";"28";"4";"4";"72";"24";"23";"25";"0,333333333333333";"2,053715277777778";"739,3372999999999";"1,8321605717270382";"insufficient_depth";"156";"";"False";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"EXP_094";"2026-04-23 00:40:44";"EXP_087";"run_partial_valid";"rejected";"TOP_SIMILAR_SPY_WEEKS";"24.0";"16";"";"";"";"Ajuste de estabilidad del matching con impacto gradual.";"decision_type=rejected, promotion_reason=, Empeora contra ultima corrida valida en PnL y spy_compare (52w).";"C:\Pythons\ML-Trading\Base_Archivos_SPY\multi_agent_runs\EXP_094_260423003246";"rejected";"False";"False";"multi_year";"multi_year";"77,0";"81,0";"72,0";"54,0";"71,0";"low";"stagnating";"weak";"high";"long_window_depth";"controlled_exploration";"profile_match";"p25_p75";"0,64";"0,26";"False";"1,5";"3,0";"16";"run_ok";"4";"4";"True";"4";"1";"3";"3";"0";"0";"3";"3";"0";"0";"1";"6,1866666666666665";"92,80000000000001";"8,12264466080989";"run_ok";"8";"8";"True";"8";"1";"7";"7";"0";"0";"3";"3";"0";"0";"1";"6,1866666666666665";"92,80000000000001";"8,12264466080989";"run_ok";"24";"24";"True";"24";"1";"23";"23";"2";"2";"3";"3";"0";"0";"1";"6,1866666666666665";"92,80000000000001";"8,12264466080989";"run_ok";"52";"52";"True";"52";"24";"28";"28";"4";"4";"72";"24";"23";"25";"0,333333333333333";"2,053715277777778";"739,3372999999999";"1,8321605717270382";"insufficient_depth";"156";"";"False";"";"";"";"";"";"";"";"";"";"";"";"";"";""
